UnitID,InstitutionName,Year,CovidIndicator,GraduationRate,TotalEnrollment,AvgInStateTuition,PercentWhite,PercentWomen,RetentionRate,StudentToFacultyRatio,PercentOnlineOnly,PercentAnyFinancialAid,AvgGrantAid,PercentPellGrant,AvgPellGrant,AvgStudentLoans,PercentSomeOnline,PercentNoOnline,Staff,HealtcareStaff
202514,Defiance College,2022,1,42,540,34556,64,40,58,10,1,100,24970,50,5473,7364,34,65,128,2
202523,Denison University,2022,1,85,2416,60000,61,52,90,9,0,97,36497,12,5475,7089,0,100,786,14
202648,Edison State Community College,2022,1,23,4356,3600,89,61,60,24,27,98,5291,43,3728,5132,30,42,204,0
202763,The University of Findlay,2022,1,65,4869,36236,67,65,75,13,4,100,26989,28,4675,13311,35,60,584,14
202806,Franklin University,2022,1,49,8044,9552,61,61,50,16,93,31,7398,23,6495,4083,1,6,595,0
202903,Gods Bible School and College,2022,1,45,443,6500,77,49,78,9,54,100,6306,52,4623,3670,36,10,79,0
202912,Good Samaritan College of Nursing and Health Science,2022,1,41,342,13605,56,96,,7,10,100,2480,50,2681,4321,27,63,49,0
203085,Heidelberg University,2022,1,54,1086,32900,81,47,75,14,1,100,26562,34,4744,6448,47,52,230,2
203128,Hiram College,2022,1,53,1018,25500,42,54,69,10,7,100,18941,48,4958,7210,16,77,213,3
203155,Hocking College,2022,1,27,1951,3816,76,49,46,14,13,86,4848,56,4662,6063,40,47,231,0
203289,International College of Broadcasting,2022,1,54,40,12330,65,30,47,8,0,88,5442,69,4792,7221,100,0,15,0
203331,Eastern Gateway Community College,2022,1,31,30364,4115,53,69,64,33,93,100,8749,54,5251,2354,2,5,791,0
203368,John Carroll University,2022,1,78,2922,45490,83,46,86,14,0,100,30415,21,4874,8345,14,86,495,2
203386,Hondros College of Nursing,2022,1,38,2744,18912,32,93,36,6,1,96,6769,88,6194,6841,32,67,294,0
203438,Casal Aveda Institute,2022,1,56,112,,66,100,83,6,0,95,5361,73,5361,5694,0,100,20,0
203447,Kent State University at Ashtabula,2022,1,11,1723,6902,81,63,58,21,66,97,5647,52,5404,5352,16,18,89,0
203456,Kent State University at East Liverpool,2022,1,14,1024,6902,81,66,20,22,73,93,5007,53,5079,4979,9,18,40,0
203465,Kent State University at Stark,2022,1,12,3446,6902,80,63,48,19,38,94,4508,43,4609,5153,29,34,223,0
203474,Kent State University at Trumbull,2022,1,12,1734,6902,82,61,44,25,67,95,5808,50,4817,5449,18,15,95,0
203483,Kent State University at Tuscarawas,2022,1,24,1940,6902,85,59,42,21,53,96,4288,41,5284,5405,24,24,136,0
203492,Kent State University at Salem,2022,1,12,1315,6902,84,72,48,19,51,93,5185,50,5521,6072,21,28,75,0
203517,Kent State University at Kent,2022,1,65,25854,11218,75,62,78,19,10,98,9539,30,4964,8031,52,38,3293,37
203526,Kent State University at Geauga,2022,1,16,2095,6902,75,64,36,25,56,87,5112,51,5123,5575,21,24,88,1
203535,Kenyon College,2022,1,87,1885,66240,66,56,88,9,0,83,37226,9,5166,7029,0,100,653,6
203544,Kettering College,2022,1,50,832,14664,60,82,73,8,15,89,11401,30,5217,8098,27,58,132,0
203580,Lake Erie College,2022,1,42,906,33588,63,43,66,11,3,100,25417,37,4762,7190,70,27,182,3
203599,Lakeland Community College,2022,1,16,4614,3927,71,62,57,10,28,66,3842,40,4119,4551,31,41,452,0
203614,Collins Career Technical Center,2022,1,71,414,,97,71,100,7,0,85,5373,63,5830,7167,0,100,73,0
203678,James A. Rhodes State College,2022,1,27,3533,4440,74,64,60,17,14,66,4200,38,4262,5402,22,64,199,0
203720,Ohio Business College-Sheffield,2022,1,73,136,8820,41,43,73,9,0,88,7332,56,5583,7252,0,100,21,0
203739,Ohio Business College-Sandusky,2022,1,63,44,8820,66,84,38,8,0,100,5823,100,5194,5385,0,100,9,0
203748,Lorain County Community College,2022,1,26,9170,4187,72,62,,14,31,88,6159,44,4754,4878,30,40,688,0
203757,Lourdes University,2022,1,50,1136,25750,77,58,64,13,5,100,18038,41,4900,7646,36,60,214,0
203775,Malone University,2022,1,51,1199,33595,75,53,73,11,10,100,24747,36,4748,7576,45,45,241,0
203845,Marietta College,2022,1,50,1198,36956,81,49,64,9,1,100,28786,24,5299,8427,6,93,344,6
203881,Marion Technical College,2022,1,30,2767,5700,79,59,56,13,20,100,4688,58,4647,5168,22,57,142,0
203960,Mercy College of Ohio,2022,1,52,1261,16200,72,88,77,5,35,100,12134,29,5212,6575,37,28,185,0
203997,Methodist Theological School in Ohio,2022,1,,136,,,,,,,,,,,,,,42,0
204006,Miami University-Hamilton,2022,1,19,2268,6083,71,54,57,12,28,83,4955,36,4308,4967,51,21,252,0
204015,Miami University-Middletown,2022,1,23,1269,6045,74,56,55,14,42,88,5028,39,4532,5396,46,13,150,0
204024,Miami University-Oxford,2022,1,81,19107,13678,80,52,89,15,1,96,14752,11,4946,8909,31,68,2931,14
204121,Moler Hollywood Beauty Academy,2022,1,95,72,,36,100,75,20,0,100,4518,100,4484,6000,0,100,9,0
204176,Mount Carmel College of Nursing,2022,1,65,766,24356,63,88,68,10,23,95,5312,47,4655,6290,76,1,87,0
204185,University of Mount Union,2022,1,62,2130,34000,77,47,78,12,0,100,22459,31,5044,7618,28,72,413,2
204194,Mount Vernon Nazarene University,2022,1,69,1941,23953,88,61,70,11,25,100,23202,28,4061,6951,27,47,383,4
204200,Mount St. Joseph University,2022,1,51,2027,33750,81,55,69,10,1,100,25149,39,4998,7377,25,74,404,4
204255,Zane State College,2022,1,54,1726,5670,87,59,,15,15,86,5981,44,6251,3852,37,48,122,0
204264,Muskingum University,2022,1,60,2117,29900,79,54,68,13,8,97,24048,46,4989,8255,4,88,326,2
204422,North Central State College,2022,1,27,2439,5388,84,61,88,14,23,99,6426,46,4071,2785,41,35,197,0
204440,Northwest State Community College,2022,1,45,4030,4496,51,30,75,25,15,95,6381,31,3995,3263,16,69,179,1
204459,Toledo Public Schools Adult and Continuing Education,2022,1,52,10,,10,10,89,15,0,100,4769,100,4769,2864,0,100,5,0
204477,Northeast Ohio Medical University,2022,1,,985,,,,,,,,,,,,,,416,8
204486,University of Northwestern Ohio,2022,1,59,2615,10659,79,16,67,24,15,93,6580,35,5804,7721,17,68,288,0
204501,Oberlin College,2022,1,83,2992,61106,61,59,87,9,0,100,35040,8,4818,5013,0,100,835,4
204608,Ohio Technical College,2022,1,60,374,,66,10,97,15,0,77,4503,35,4973,7584,0,100,68,0
204617,Ohio Dominican University,2022,1,51,1276,32780,52,52,58,13,5,100,23646,49,4689,6627,49,46,199,1
204635,Ohio Northern University,2022,1,72,3015,35480,80,46,80,13,0,99,24268,22,4437,10903,8,92,528,6
204662,Ohio State University Agricultural Technical Institute,2022,1,50,446,8633,93,59,51,13,3,86,5937,28,4373,6392,66,31,70,0
204671,Ohio State University-Lima Campus,2022,1,21,818,8677,81,56,44,17,4,86,5766,33,4474,5405,53,43,94,0
204680,Ohio State University-Mansfield Campus,2022,1,16,828,8677,75,55,33,15,12,84,7083,39,5084,6318,56,32,87,0
204699,Ohio State University-Marion Campus,2022,1,17,900,8677,75,49,41,15,5,82,5147,22,4871,5347,74,21,109,1
204705,Ohio State University-Newark Campus,2022,1,34,2263,8677,62,51,24,27,9,80,6718,37,4852,5344,62,29,160,0
204714,Ohio State Beauty Academy,2022,1,50,81,,78,96,86,14,0,94,5102,57,5628,6348,0,100,9,0
204723,Ohio State College of Barber Styling,2022,1,80,303,,32,23,71,20,0,100,4597,84,4357,3464,100,0,10,0
204769,The Spa School,2022,1,66,124,,62,94,93,17,0,77,3458,40,3803,4431,0,100,11,0
204778,Ohio State School of Cosmetology-Canal Winchester,2022,1,59,65,,58,98,76,14,0,81,3074,48,4035,4177,0,100,10,0
204796,Ohio State University-Main Campus,2022,1,88,60540,11525,63,50,93,17,4,83,10993,18,5012,7842,68,29,33047,7449
204802,Ohio University-Eastern Campus,2022,1,16,1143,6004,84,63,58,13,32,86,5810,35,5232,3391,56,12,25,0
204820,Ohio University-Chillicothe Campus,2022,1,18,1928,6004,85,66,56,17,34,89,5659,44,4433,3649,56,11,72,0
204839,Ohio University-Southern Campus,2022,1,21,2006,6004,83,67,49,18,32,92,5623,50,4251,3370,58,9,50,0
204848,Ohio University-Lancaster Campus,2022,1,13,1994,6004,84,64,54,18,36,83,5572,40,4128,3555,58,6,46,0
204857,Ohio University-Main Campus,2022,1,65,24145,13352,81,61,79,18,20,98,9416,25,4574,7969,45,35,3405,35
204866,Ohio University-Zanesville Campus,2022,1,19,1923,6004,84,69,50,15,32,87,5509,43,4040,3283,60,8,50,0
204884,East Ohio College,2022,1,59,149,12260,92,95,70,12,29,100,6796,74,5827,6966,32,40,28,0
204893,Trinity Health System School of Nursing,2022,1,0,43,9840,93,79,75,4,0,100,5958,50,4570,4833,0,100,11,0
204909,Ohio Wesleyan University,2022,1,66,1410,49262,71,56,82,11,0,100,36757,28,4524,9349,0,100,350,1
204936,Otterbein University,2022,1,70,2458,33824,73,60,79,12,0,100,24060,35,5061,10122,17,83,417,1
204945,Owens Community College,2022,1,28,7559,4392,73,49,62,16,20,99,4758,45,4605,5218,26,55,586,0
204990,Payne Theological Seminary,2022,1,,187,,,,,,,,,,,,,,22,0
205027,Pontifical College Josephinum,2022,1,31,161,28020,79,0,100,5,0,0,,0,,,0,100,52,0
205054,Professional Skills Institute,2022,1,77,404,14309,33,90,,18,0,98,4274,83,3342,5906,48,52,47,0
205090,Firelands Regional Medical Center School of Nursing,2022,1,,69,6109,81,88,,7,0,,,,,,0,100,15,0
205124,Rabbinical College Telshe,2022,1,14,74,13700,100,0,67,14,0,92,9788,38,7507,,0,100,16,0
205142,Raphael's School of Beauty Culture Inc-Niles,2022,1,55,121,,55,68,58,17,0,92,6003,73,6090,7094,0,100,11,0
205179,Fortis College-Centerville,2022,1,49,441,15758,55,83,28,5,0,96,5557,84,5065,8196,88,12,123,0
205203,University of Rio Grande,2022,1,38,1800,19400,78,64,53,16,9,97,7178,47,4892,8525,19,72,221,2
205391,The Modern College of Design,2022,1,54,178,29109,80,81,,7,30,97,4639,35,4462,8260,0,70,32,0
205443,Shawnee State University,2022,1,35,3297,9341,44,58,66,14,9,94,7718,47,4692,7717,62,29,406,0
205470,Sinclair Community College,2022,1,30,17591,3889,65,55,73,15,37,84,5241,38,4888,3633,20,43,1249,0
205841,Stark State College,2022,1,20,10031,3036,72,57,49,20,26,95,5909,42,3946,4155,31,42,509,0
205887,Stautzenberger College-Maumee,2022,1,53,403,16249,41,88,64,18,44,95,6417,75,6288,10462,50,6,58,0
205957,Franciscan University of Steubenville,2022,1,76,3656,30620,70,58,86,16,13,99,16779,23,4504,6311,38,49,389,0
205966,Southern State Community College,2022,1,31,1947,5132,91,67,57,17,28,97,5884,68,5088,4522,30,42,129,1
206011,Terra State Community College,2022,1,26,2207,4536,72,42,63,13,20,92,5064,53,5154,2874,29,51,179,0
206048,Tiffin University,2022,1,45,3044,28620,45,51,60,17,31,98,18830,47,4724,8177,23,46,311,5
206084,University of Toledo,2022,1,55,15545,9391,68,52,75,17,15,97,10047,32,5086,6799,50,36,4692,1365
206154,Tri-State Bible College,2022,1,,21,8400,81,19,0,1,10,100,6650,0,,,19,71,15,0
206288,United Theological Seminary,2022,1,,467,,,,,,,,,,,,,,56,0
206349,Ursuline College,2022,1,48,950,36390,54,92,69,7,6,100,32059,55,5644,6040,52,42,210,1
206437,Walsh University,2022,1,58,2309,30610,55,53,76,14,9,100,26172,28,4797,9847,9,81,285,0
206446,Washington State Community College,2022,1,37,1556,4128,90,65,51,14,14,86,4864,57,5328,5666,53,33,159,0
206491,Wilberforce University,2022,1,41,485,12020,0,55,33,19,9,100,9380,58,4758,4822,0,91,111,0
206507,Wilmington College,2022,1,51,1046,28415,75,55,67,13,7,100,16326,37,4513,7051,34,60,203,4
206516,Winebrenner Theological Seminary,2022,1,,121,,,,,,,,,,,,,,12,0
206525,Wittenberg University,2022,1,57,1299,42260,74,52,75,10,0,100,32632,32,5122,7399,1,99,322,3
206589,The College of Wooster,2022,1,74,1967,57050,60,51,83,11,0,98,42315,20,5215,6703,0,100,513,13
206604,Wright State University-Main Campus,2022,1,44,9678,10174,72,55,64,14,11,94,8867,40,5033,5975,58,32,1436,20
206613,Wright State University-Lake Campus,2022,1,43,1294,6808,91,60,58,13,28,93,5775,32,4265,5341,43,29,92,1
206622,Xavier University,2022,1,74,6114,44770,75,56,84,11,2,100,27897,18,4748,8988,38,61,1085,9
206695,Youngstown State University,2022,1,49,11071,9426,74,55,78,18,6,100,7631,42,5111,5808,47,47,1123,1
245892,Antioch University,2022,1,,443,16164,43,77,,5,100,,,,,,0,0,50,0
250902,Moler-Pickens Beauty Academy,2022,1,86,102,,25,93,50,20,0,85,4274,85,4256,2533,0,100,4,0
363147,Raphael's School of Beauty Culture Inc-Alliance,2022,1,55,421,,31,100,77,35,0,82,5754,70,5910,6086,0,100,18,0
363882,Raphael's School of Beauty Culture Inc-Brunswick,2022,1,56,88,,51,99,76,22,0,78,5887,71,5558,6840,0,100,5,0
375407,Madison Adult Career Center,2022,1,73,95,,81,75,75,10,0,90,3614,27,4392,3594,0,100,15,0
375416,Remington College-Cleveland Campus,2022,1,40,186,16155,4,73,53,23,0,100,7732,100,5720,9216,100,0,25,0
405012,Ohio State School of Cosmetology-Heath,2022,1,48,87,,91,99,81,12,0,78,5949,29,4696,5572,0,100,11,0
407568,Raphael's School of Beauty Culture Inc-Boardman,2022,1,50,138,,64,96,67,25,0,96,5258,64,5936,6785,0,100,22,0
411754,Cleveland Clinic Health System-School of Diagnostic Imaging,2022,1,,37,9540,78,78,,12,0,,,,,,0,100,4,0
434830,Creative Images Institute of Cosmetology-North Dayton,2022,1,72,160,,48,99,66,14,0,71,3719,50,4071,5484,0,100,21,0
439899,Rosedale Bible College,2022,1,53,81,9000,89,52,78,12,14,100,10401,52,4756,2556,0,86,21,0
441636,American Institute of Alternative Medicine,2022,1,62,360,13057,16,82,,12,0,90,5283,75,5413,8751,100,0,46,0
441645,Brown Aveda Institute-Mentor,2022,1,73,124,,65,98,86,15,0,89,3322,87,3370,7178,0,100,20,0
444051,Creative Images Institute of Cosmetology-South Dayton,2022,1,86,43,,60,100,72,12,0,67,3382,37,4229,5828,0,100,9,0
448600,Stautzenberger College-Brecksville,2022,1,65,198,16249,43,92,60,14,32,96,5372,74,5207,9445,65,4,29,0
450058,Fortis College-Columbus,2022,1,44,818,15430,34,81,52,20,0,98,6371,84,5712,9459,76,24,77,0
450067,Fortis College-Cincinnati,2022,1,42,481,15390,25,72,53,18,0,98,6065,94,5093,8009,75,25,48,0
450395,Brown Aveda Institute-Strongsville,2022,1,71,136,,74,99,73,9,0,80,5167,57,5167,6784,0,100,25,0
451477,MyComputerCareer at Columbus,2022,1,76,1483,,41,19,77,44,93,91,8722,75,5640,13323,0,7,137,0
452081,Ross College-Sylvania,2022,1,33,894,,30,97,66,39,93,100,6417,84,5834,9418,4,3,36,0
452373,ATA College-Cincinnati,2022,1,50,309,13040,13,94,82,10,3,100,4525,91,4525,8130,97,0,34,0
452948,Galen College of Nursing-Cincinnati,2022,1,64,692,,58,91,80,13,0,91,4350,68,3950,6998,100,0,53,0
453792,Ohio Medical Career College,2022,1,84,110,,7,94,83,20,0,91,4963,73,4844,7431,0,100,11,0
454236,Chamberlain University-Ohio,2022,1,11,537,18900,51,89,100,8,7,100,8395,100,6495,9500,68,26,64,0
457916,Summit Salon Academy-Perrysburg,2022,1,67,107,,74,95,88,11,0,61,6067,46,6067,7591,0,100,13,0
461111,Allstate Hairstyling & Barber College,2022,1,57,31,,32,6,92,10,0,50,5787,50,5787,,0,100,6,0
461999,Elite School of Cosmetology,2022,1,58,168,,60,94,67,31,0,62,3915,53,3915,4012,0,100,7,0
476629,Salon Institute-Toledo Campus,2022,1,61,143,,84,96,100,17,0,84,5111,42,5111,6395,0,100,20,0
476683,Athena Career Academy,2022,1,75,245,,14,95,15,21,0,75,4120,73,3272,5063,0,100,27,0
482574,DeVry University-Ohio,2022,1,24,226,14392,60,50,42,13,99,100,7611,71,6170,7239,0,0,39,0
483018,Antioch College,2022,1,25,127,35949,47,70,73,6,0,100,32536,77,4490,3708,6,94,88,1
483647,Ohio Institute of Allied Health,2022,1,93,32,16730,31,94,78,6,0,94,4952,94,4012,8914,0,100,17,0
483920,LaBarberia Institute of Hair,2022,1,72,202,,13,43,23,17,0,77,4920,77,4920,6406,0,100,21,0
486257,Valor Christian College,2022,1,55,324,7992,37,56,,24,65,100,6222,67,6222,6634,22,13,22,0
487302,Fortis College-Cuyahoga Falls,2022,1,36,473,14732,37,77,40,25,0,100,5657,93,4828,7452,79,21,44,0
487861,Felbry College,2022,1,95,306,16131,4,86,,30,0,57,2714,34,2485,5889,100,0,23,0
490692,Cincinnati School of Barbering & Hair Design,2022,1,65,48,,19,17,75,25,0,88,4244,88,4244,,0,100,4,0
490832,Ross College-Canton,2022,1,52,212,,34,94,75,10,0,100,6659,87,6298,10728,51,49,21,0
493521,Global Tech College,2022,1,,38,11550,42,24,17,4,100,42,3478,42,3478,6547,0,0,8,0
494250,Valley College-Cleveland,2022,1,58,693,,13,94,83,24,0,91,6823,82,6258,9020,100,0,64,0
494995,Meryma'at Barber College,2022,1,92,35,,34,6,61,14,0,92,5334,92,5334,,0,100,5,0
496706,Lakewood University,2022,1,,169,10104,21,34,,11,100,100,9632,0,,,0,0,29,0
200590,ETI Technical College,2023,1,63,182,10310,62,87,78,8,15,100,6926,100,5404,8969,60,25,35,0
200785,Herzing University-Akron,2023,1,21,381,12360,52,91,50,13,44,100,6159,86,4410,8766,38,18,25,0
200800,University of Akron Main Campus,2023,1,48,13518,10399,70,49,73,16,11,97,9452,42,5061,6859,53,36,1878,7
200846,University of Akron Wayne College,2023,1,10,1361,7008,85,59,57,32,12,94,6361,32,4905,5101,29,59,65,0
200873,Allegheny Wesleyan College,2023,1,40,70,6400,93,59,57,6,14,100,6673,73,5517,3500,14,71,22,0
201061,Art Academy of Cincinnati,2023,1,44,259,35203,64,75,62,11,0,100,19277,47,5046,6709,0,100,66,0
201104,Ashland University,2023,1,61,4143,25200,78,56,72,15,14,100,18667,34,4923,7618,51,36,780,1
201177,Aultman College of Nursing and Health Sciences,2023,1,52,241,18754,84,91,61,7,12,91,6639,49,4415,9622,74,14,51,0
201195,Baldwin Wallace University,2023,1,69,3308,37686,77,55,85,9,1,100,25570,28,5018,7469,21,79,815,6
201283,Belmont College,2023,1,39,833,3140,94,68,61,13,12,91,4167,44,4303,4101,35,53,80,0
201371,Bluffton University,2023,1,50,678,35498,67,43,67,10,1,100,29291,48,5767,8998,1,98,136,4
201432,Bowling Green State University-Firelands,2023,1,10,1928,5507,73,64,56,16,27,85,5239,52,5015,6696,31,41,124,0
201441,Bowling Green State University-Main Campus,2023,1,63,17027,11010,78,57,80,17,8,98,8795,28,4995,7553,29,62,2033,15
201469,Bryant & Stratton College-Parma,2023,1,21,522,19067,45,74,0,10,0,97,9895,65,4743,4991,24,76,113,0
201548,Capital University,2023,1,66,2388,41298,68,58,74,10,2,99,31567,40,5461,7696,41,57,449,0
201645,Case Western Reserve University,2023,1,87,12266,64100,35,48,92,9,0,88,40197,17,5402,6182,1,99,4528,177
201654,Cedarville University,2023,1,74,5374,35878,86,55,85,15,22,100,19938,16,4668,8321,28,50,696,11
201672,Central Ohio Technical College,2023,1,24,2890,5136,64,71,,16,20,87,4961,53,4821,4734,25,55,177,0
201690,Central State University,2023,1,26,3454,5404,18,66,51,17,54,90,6318,73,3486,5843,33,13,521,3
201821,The Christ College of Nursing and Health Sciences,2023,1,60,765,17325,72,91,60,12,11,99,8897,56,5123,7430,30,59,91,0
201867,Cincinnati College of Mortuary Science,2023,1,,104,21150,79,81,,17,3,,,,,,0,97,17,1
201885,University of Cincinnati-Main Campus,2023,1,72,43338,11228,70,51,86,19,14,87,8195,19,5072,9613,53,34,7828,602
201928,Cincinnati State Technical and Community College,2023,1,20,8681,4410,54,63,63,15,25,74,7421,59,6281,5137,27,48,633,0
201946,University of Cincinnati-Clermont College,2023,1,25,8324,5712,70,60,,20,81,90,5006,44,5062,5312,9,10,256,0
201955,University of Cincinnati-Blue Ash College,2023,1,15,7166,6161,63,60,,18,42,86,4982,46,4991,5871,27,31,343,0
201964,Ohio Christian University,2023,1,36,1483,16640,71,57,50,11,57,97,12248,41,4261,7112,0,43,169,0
201973,Clark State College,2023,1,25,4724,3536,72,66,50,13,33,86,5207,52,5735,4833,26,41,335,0
202046,Cleveland Institute of Art,2023,1,68,566,44680,65,72,86,9,0,100,29439,38,4845,6931,0,100,159,0
202073,Cleveland Institute of Music,2023,1,69,350,40000,47,48,98,6,0,100,22842,19,5559,6520,35,65,138,0
202134,Cleveland State University,2023,1,49,14117,12503,57,53,69,16,9,91,10148,52,5730,8111,43,48,1705,11
202170,Columbus College of Art & Design,2023,1,61,918,39150,66,73,73,9,0,100,21807,40,5240,9135,48,51,208,0
202222,Columbus State Community College,2023,1,25,26663,5338,44,55,63,18,25,80,5568,51,5222,4003,28,48,1567,9
202356,Cuyahoga Community College District,2023,1,29,17407,4622,54,60,60,12,34,80,6266,57,6455,3789,31,35,1872,13
202435,Davis College,2023,1,8,95,12600,25,66,,5,75,75,6638,75,5746,10630,20,5,25,0
202453,Dayton Barber College,2023,1,69,60,,42,13,88,20,0,81,4228,81,4228,,0,100,6,0
202480,University of Dayton,2023,1,82,11304,47600,79,48,89,15,0,98,31852,16,5131,12123,17,82,3002,11
202514,Defiance College,2023,1,37,511,37978,62,39,61,10,1,99,25302,52,5361,7104,16,83,136,1
202523,Denison University,2023,1,80,2405,64000,60,52,89,9,0,96,34723,13,5621,7227,0,100,822,15
202648,Edison State Community College,2023,1,31,4548,3728,87,61,63,24,26,92,5336,45,4559,5121,32,42,201,0
202763,The University of Findlay,2023,1,63,5057,38176,72,65,72,13,5,100,25728,27,4657,8781,36,59,614,14
202806,Franklin University,2023,1,30,8697,9552,58,62,47,16,92,91,6477,82,4375,4534,2,6,670,0
202903,Gods Bible School and College,2023,1,50,443,6600,76,49,85,9,49,100,9589,42,5024,5073,39,12,84,0
202912,Good Samaritan College of Nursing and Health Science,2023,1,75,457,13605,53,92,,9,64,92,9299,25,5769,12288,14,21,51,0
203085,Heidelberg University,2023,1,50,1059,32900,81,46,78,15,2,100,27128,42,4804,5580,40,58,222,2
203128,Hiram College,2023,1,59,1011,26265,53,53,65,10,4,100,17546,50,5078,7561,20,76,198,4
203155,Hocking College,2023,1,29,1846,3816,79,48,45,10,13,90,4840,58,4949,5845,43,44,213,0
203289,International College of Broadcasting,2023,1,86,44,12330,61,25,84,8,0,89,6261,84,5514,8074,100,0,15,0
203331,Eastern Gateway Community College,2023,1,30,15493,4115,55,69,57,22,87,100,7376,80,5369,2526,4,8,649,0
203368,John Carroll University,2023,1,76,2773,47300,81,46,85,13,0,100,32359,20,5200,8687,9,91,519,2
203386,Hondros College of Nursing,2023,1,19,3091,20074,30,93,58,16,0,94,4920,82,4378,7230,18,82,309,0
203438,Casal Aveda Institute,2023,1,56,93,,72,99,82,11,0,91,5777,54,5777,5366,0,100,17,0
203447,Kent State University at Ashtabula,2023,1,26,1762,7325,79,63,29,22,69,92,5270,68,5392,5185,12,19,87,0
203456,Kent State University at East Liverpool,2023,1,10,1056,7325,81,65,33,31,72,95,4562,53,5463,6501,8,20,35,0
203465,Kent State University at Stark,2023,1,37,3433,7325,80,64,53,21,41,86,4383,42,5301,5481,27,31,207,0
203474,Kent State University at Trumbull,2023,1,27,2029,7325,81,63,51,32,70,92,5744,56,5292,5540,13,16,93,0
203483,Kent State University at Tuscarawas,2023,1,37,1885,7325,84,60,60,20,52,96,4553,47,5523,5233,18,30,139,0
203492,Kent State University at Salem,2023,1,28,1463,7325,83,72,61,24,53,88,4527,45,4977,5495,18,28,69,0
203517,Kent State University at Kent,2023,1,65,26106,11595,75,62,79,21,10,96,9888,32,5083,8298,54,36,3369,36
203526,Kent State University at Geauga,2023,1,26,2154,7325,75,63,34,28,59,83,5002,51,5171,5364,18,23,83,1
203535,Kenyon College,2023,1,87,2184,69030,58,58,91,9,0,84,39330,11,5179,8646,0,100,661,7
203544,Kettering College,2023,1,65,812,15672,58,84,81,9,14,94,24023,22,5308,6847,34,52,130,0
203580,Lake Erie College,2023,1,42,942,34596,55,43,66,12,7,100,26289,40,4773,7059,55,38,182,3
203599,Lakeland Community College,2023,1,23,4654,4057,69,61,60,11,28,69,4308,43,4333,4467,32,40,448,0
203614,Collins Career Technical Center,2023,1,60,427,,96,75,100,12,0,82,4924,69,4924,6284,0,100,71,0
203678,James A. Rhodes State College,2023,1,33,3968,4560,75,63,,19,17,72,4319,42,5022,6293,21,61,206,0
203720,Ohio Business College-Sheffield,2023,1,71,165,8820,38,41,69,12,0,97,6252,78,6117,8253,0,100,19,0
203739,Ohio Business College-Sandusky,2023,1,50,24,8820,46,92,20,4,0,100,5785,100,5285,6444,0,100,8,0
203748,Lorain County Community College,2023,1,33,9410,4310,72,61,,14,29,86,4813,46,4797,5171,43,28,713,0
203757,Lourdes University,2023,1,38,1014,26010,77,58,64,13,4,100,20402,40,4700,5106,36,59,205,0
203775,Malone University,2023,1,51,1205,34800,78,54,72,12,7,100,24616,34,5017,5580,50,43,223,1
203845,Marietta College,2023,1,58,1171,37752,82,49,73,9,1,100,31049,35,4842,11902,8,90,314,3
203881,Marion Technical College,2023,1,22,3008,5850,77,57,,14,23,98,4451,55,5337,4306,25,52,147,0
203960,Mercy College of Ohio,2023,1,45,1150,16200,68,88,86,7,43,100,10223,16,4557,5323,26,31,157,0
203997,Methodist Theological School in Ohio,2023,1,,172,,,,,,,,,,,,,,43,0
204006,Miami University-Hamilton,2023,1,22,2374,6210,70,55,53,13,28,82,4300,40,4645,5034,52,21,256,0
204015,Miami University-Middletown,2023,1,25,1213,6210,76,56,62,16,38,80,3941,29,4580,4964,48,14,136,0
204024,Miami University-Oxford,2023,1,82,18618,14052,81,52,90,15,1,98,12685,13,5153,9650,33,67,2968,13
204121,Moler Hollywood Beauty Academy,2023,1,96,76,,36,100,69,20,0,100,4518,100,4484,6000,0,100,6,0
204176,Mount Carmel College of Nursing,2023,1,71,712,25199,61,88,83,9,23,97,8858,45,5367,5936,74,3,92,0
204185,University of Mount Union,2023,1,65,2169,35000,80,49,71,12,0,100,24047,34,4827,7766,23,77,403,2
204194,Mount Vernon Nazarene University,2023,1,64,1845,25309,87,60,80,12,29,99,25684,34,4902,8003,7,65,404,4
204200,Mount St. Joseph University,2023,1,55,2083,35450,78,53,76,9,1,100,27761,43,5175,7493,42,58,364,3
204255,Zane State College,2023,1,53,1619,5820,88,61,,15,14,74,5337,44,6363,2932,32,53,123,0
204264,Muskingum University,2023,1,53,2108,30650,77,55,69,13,9,97,24325,44,5255,9518,14,77,320,2
204422,North Central State College,2023,1,34,2451,5388,85,60,92,17,25,96,5190,50,5006,4252,33,42,189,0
204440,Northwest State Community College,2023,1,47,4110,4496,56,29,67,25,16,87,5838,30,5002,3752,9,76,173,1
204459,Toledo Public Schools Adult and Continuing Education,2023,1,61,33,,18,33,89,15,0,100,4631,100,4534,3027,0,100,4,0
204477,Northeast Ohio Medical University,2023,1,,1021,,,,,,,,,,,,,,417,9
204486,University of Northwestern Ohio,2023,1,54,2606,11352,79,17,62,25,18,90,5715,36,5965,7238,18,64,291,0
204501,Oberlin College,2023,1,79,2976,63700,62,58,89,9,0,99,33746,8,5640,5072,0,100,854,6
204608,Ohio Technical College,2023,1,71,331,,68,11,94,15,0,83,5176,38,5095,10804,0,100,59,0
204617,Ohio Dominican University,2023,1,48,1258,33760,52,54,60,12,8,100,24672,40,4905,6156,51,42,198,1
