UnitID,InstitutionName,Year,CovidIndicator,GraduationRate,TotalEnrollment,AvgInStateTuition,PercentWhite,PercentWomen,RetentionRate,StudentToFacultyRatio,PercentOnlineOnly,PercentAnyFinancialAid,AvgGrantAid,PercentPellGrant,AvgPellGrant,AvgStudentLoans
200785,Herzing University-Akron,2023,1,21,381,12360,52,91,50,13,44,100,6159,86,4410,8766
200800,University of Akron Main Campus,2023,1,48,13518,10399,70,49,73,16,11,97,9452,42,5061,6859
200846,University of Akron Wayne College,2023,1,10,1361,7008,85,59,57,32,12,94,6361,32,4905,5101
200873,Allegheny Wesleyan College,2023,1,40,70,6400,93,59,57,6,14,100,6673,73,5517,3500
201061,Art Academy of Cincinnati,2023,1,44,259,35203,64,75,62,11,0,100,19277,47,5046,6709
201104,Ashland University,2023,1,61,4143,25200,78,56,72,15,14,100,18667,34,4923,7618
201177,Aultman College of Nursing and Health Sciences,2023,1,52,241,18754,84,91,61,7,12,91,6639,49,4415,9622
201195,Baldwin Wallace University,2023,1,69,3308,37686,77,55,85,9,1,100,25570,28,5018,7469
201283,Belmont College,2023,1,39,833,3140,94,68,61,13,12,91,4167,44,4303,4101
201371,Bluffton University,2023,1,50,678,35498,67,43,67,10,1,100,29291,48,5767,8998
201432,Bowling Green State University-Firelands,2023,1,10,1928,5507,73,64,56,16,27,85,5239,52,5015,6696
201441,Bowling Green State University-Main Campus,2023,1,63,17027,11010,78,57,80,17,8,98,8795,28,4995,7553
201469,Bryant & Stratton College-Parma,2023,1,21,522,19067,45,74,0,10,0,97,9895,65,4743,4991
201548,Capital University,2023,1,66,2388,41298,68,58,74,10,2,99,31567,40,5461,7696
201645,Case Western Reserve University,2023,1,87,12266,64100,35,48,92,9,0,88,40197,17,5402,6182
201654,Cedarville University,2023,1,74,5374,35878,86,55,85,15,22,100,19938,16,4668,8321
201672,Central Ohio Technical College,2023,1,24,2890,5136,64,71,,16,20,87,4961,53,4821,4734
201690,Central State University,2023,1,26,3454,5404,18,66,51,17,54,90,6318,73,3486,5843
201821,The Christ College of Nursing and Health Sciences,2023,1,60,765,17325,72,91,60,12,11,99,8897,56,5123,7430
201867,Cincinnati College of Mortuary Science,2023,1,,104,21150,79,81,,17,3,,,,,
201885,University of Cincinnati-Main Campus,2023,1,72,43338,11228,70,51,86,19,14,87,8195,19,5072,9613
201928,Cincinnati State Technical and Community College,2023,1,20,8681,4410,54,63,63,15,25,74,7421,59,6281,5137
201946,University of Cincinnati-Clermont College,2023,1,25,8324,5712,70,60,,20,81,90,5006,44,5062,5312
201955,University of Cincinnati-Blue Ash College,2023,1,15,7166,6161,63,60,,18,42,86,4982,46,4991,5871
201964,Ohio Christian University,2023,1,36,1483,16640,71,57,50,11,57,97,12248,41,4261,7112
201973,Clark State College,2023,1,25,4724,3536,72,66,50,13,33,86,5207,52,5735,4833
202046,Cleveland Institute of Art,2023,1,68,566,44680,65,72,86,9,0,100,29439,38,4845,6931
202073,Cleveland Institute of Music,2023,1,69,350,40000,47,48,98,6,0,100,22842,19,5559,6520
202134,Cleveland State University,2023,1,49,14117,12503,57,53,69,16,9,91,10148,52,5730,8111
202170,Columbus College of Art & Design,2023,1,61,918,39150,66,73,73,9,0,100,21807,40,5240,9135
202222,Columbus State Community College,2023,1,25,26663,5338,44,55,63,18,25,80,5568,51,5222,4003
202356,Cuyahoga Community College District,2023,1,29,17407,4622,54,60,60,12,34,80,6266,57,6455,3789
202435,Davis College,2023,1,8,95,12600,25,66,,5,75,75,6638,75,5746,10630
202453,Dayton Barber College,2023,1,69,60,,42,13,88,20,0,81,4228,81,4228,
202480,University of Dayton,2023,1,82,11304,47600,79,48,89,15,0,98,31852,16,5131,12123
202514,Defiance College,2023,1,37,511,37978,62,39,61,10,1,99,25302,52,5361,7104
202523,Denison University,2023,1,80,2405,64000,60,52,89,9,0,96,34723,13,5621,7227
202648,Edison State Community College,2023,1,31,4548,3728,87,61,63,24,26,92,5336,45,4559,5121
202763,The University of Findlay,2023,1,63,5057,38176,72,65,72,13,5,100,25728,27,4657,8781
202806,Franklin University,2023,1,30,8697,9552,58,62,47,16,92,91,6477,82,4375,4534
202903,Gods Bible School and College,2023,1,50,443,6600,76,49,85,9,49,100,9589,42,5024,5073
202912,Good Samaritan College of Nursing and Health Science,2023,1,75,457,13605,53,92,,9,64,92,9299,25,5769,12288
203085,Heidelberg University,2023,1,50,1059,32900,81,46,78,15,2,100,27128,42,4804,5580
203128,Hiram College,2023,1,59,1011,26265,53,53,65,10,4,100,17546,50,5078,7561
203155,Hocking College,2023,1,29,1846,3816,79,48,45,10,13,90,4840,58,4949,5845
203289,International College of Broadcasting,2023,1,86,44,12330,61,25,84,8,0,89,6261,84,5514,8074
203331,Eastern Gateway Community College,2023,1,30,15493,4115,55,69,57,22,87,100,7376,80,5369,2526
203368,John Carroll University,2023,1,76,2773,47300,81,46,85,13,0,100,32359,20,5200,8687
203386,Hondros College of Nursing,2023,1,19,3091,20074,30,93,58,16,0,94,4920,82,4378,7230
203438,Casal Aveda Institute,2023,1,56,93,,72,99,82,11,0,91,5777,54,5777,5366
203447,Kent State University at Ashtabula,2023,1,26,1762,7325,79,63,29,22,69,92,5270,68,5392,5185
203456,Kent State University at East Liverpool,2023,1,10,1056,7325,81,65,33,31,72,95,4562,53,5463,6501
203465,Kent State University at Stark,2023,1,37,3433,7325,80,64,53,21,41,86,4383,42,5301,5481
203474,Kent State University at Trumbull,2023,1,27,2029,7325,81,63,51,32,70,92,5744,56,5292,5540
203483,Kent State University at Tuscarawas,2023,1,37,1885,7325,84,60,60,20,52,96,4553,47,5523,5233
203492,Kent State University at Salem,2023,1,28,1463,7325,83,72,61,24,53,88,4527,45,4977,5495
203517,Kent State University at Kent,2023,1,65,26106,11595,75,62,79,21,10,96,9888,32,5083,8298
203526,Kent State University at Geauga,2023,1,26,2154,7325,75,63,34,28,59,83,5002,51,5171,5364
203535,Kenyon College,2023,1,87,2184,69030,58,58,91,9,0,84,39330,11,5179,8646
203544,Kettering College,2023,1,65,812,15672,58,84,81,9,14,94,24023,22,5308,6847
203580,Lake Erie College,2023,1,42,942,34596,55,43,66,12,7,100,26289,40,4773,7059
203599,Lakeland Community College,2023,1,23,4654,4057,69,61,60,11,28,69,4308,43,4333,4467
203614,Collins Career Technical Center,2023,1,60,427,,96,75,100,12,0,82,4924,69,4924,6284
203678,James A. Rhodes State College,2023,1,33,3968,4560,75,63,,19,17,72,4319,42,5022,6293
203720,Ohio Business College-Sheffield,2023,1,71,165,8820,38,41,69,12,0,97,6252,78,6117,8253
203739,Ohio Business College-Sandusky,2023,1,50,24,8820,46,92,20,4,0,100,5785,100,5285,6444
203748,Lorain County Community College,2023,1,33,9410,4310,72,61,,14,29,86,4813,46,4797,5171
203757,Lourdes University,2023,1,38,1014,26010,77,58,64,13,4,100,20402,40,4700,5106
203775,Malone University,2023,1,51,1205,34800,78,54,72,12,7,100,24616,34,5017,5580
203845,Marietta College,2023,1,58,1171,37752,82,49,73,9,1,100,31049,35,4842,11902
203881,Marion Technical College,2023,1,22,3008,5850,77,57,,14,23,98,4451,55,5337,4306
203960,Mercy College of Ohio,2023,1,45,1150,16200,68,88,86,7,43,100,10223,16,4557,5323
203997,Methodist Theological School in Ohio,2023,1,,172,,,,,,,,,,,
204006,Miami University-Hamilton,2023,1,22,2374,6210,70,55,53,13,28,82,4300,40,4645,5034
204015,Miami University-Middletown,2023,1,25,1213,6210,76,56,62,16,38,80,3941,29,4580,4964
204024,Miami University-Oxford,2023,1,82,18618,14052,81,52,90,15,1,98,12685,13,5153,9650
204121,Moler Hollywood Beauty Academy,2023,1,96,76,,36,100,69,20,0,100,4518,100,4484,6000
204176,Mount Carmel College of Nursing,2023,1,71,712,25199,61,88,83,9,23,97,8858,45,5367,5936
204185,University of Mount Union,2023,1,65,2169,35000,80,49,71,12,0,100,24047,34,4827,7766
204194,Mount Vernon Nazarene University,2023,1,64,1845,25309,87,60,80,12,29,99,25684,34,4902,8003
204200,Mount St. Joseph University,2023,1,55,2083,35450,78,53,76,9,1,100,27761,43,5175,7493
204255,Zane State College,2023,1,53,1619,5820,88,61,,15,14,74,5337,44,6363,2932
204264,Muskingum University,2023,1,53,2108,30650,77,55,69,13,9,97,24325,44,5255,9518
204422,North Central State College,2023,1,34,2451,5388,85,60,92,17,25,96,5190,50,5006,4252
204440,Northwest State Community College,2023,1,47,4110,4496,56,29,67,25,16,87,5838,30,5002,3752
204459,Toledo Public Schools Adult and Continuing Education,2023,1,61,33,,18,33,89,15,0,100,4631,100,4534,3027
204477,Northeast Ohio Medical University,2023,1,,1021,,,,,,,,,,,
204486,University of Northwestern Ohio,2023,1,54,2606,11352,79,17,62,25,18,90,5715,36,5965,7238
204501,Oberlin College,2023,1,79,2976,63700,62,58,89,9,0,99,33746,8,5640,5072
204608,Ohio Technical College,2023,1,71,331,,68,11,94,15,0,83,5176,38,5095,10804
204617,Ohio Dominican University,2023,1,48,1258,33760,52,54,60,12,8,100,24672,40,4905,6156
204635,Ohio Northern University,2023,1,74,3042,36500,77,45,88,13,0,99,26120,22,4679,10974
204662,Ohio State University Agricultural Technical Institute,2023,1,41,462,8892,91,56,62,14,2,87,5931,29,5064,6393
204671,Ohio State University-Lima Campus,2023,1,18,740,8937,77,54,43,16,6,90,5744,36,4999,5236
204680,Ohio State University-Mansfield Campus,2023,1,14,849,8937,72,57,31,17,7,82,6070,38,5157,6446
204699,Ohio State University-Marion Campus,2023,1,26,886,8937,74,51,49,15,3,99,4739,26,5083,5554
204705,Ohio State University-Newark Campus,2023,1,31,2422,8937,59,50,26,28,6,78,6839,39,5385,5725
204714,Ohio State Beauty Academy,2023,1,60,96,,82,96,64,14,0,92,5196,73,5127,7065
204723,Ohio State College of Barber Styling,2023,1,69,323,,28,22,83,20,0,100,4772,85,4772,3464
204769,The Spa School,2023,1,68,117,,53,98,79,17,0,73,3390,38,3932,3968
204778,Ohio State School of Cosmetology-Canal Winchester,2023,1,57,50,,62,100,80,13,0,75,3706,52,4148,4505
204796,Ohio State University-Main Campus,2023,1,88,60046,11826,62,50,94,18,3,75,11791,17,5267,8718
204802,Ohio University-Eastern Campus,2023,1,20,1149,6178,83,65,65,14,24,86,6365,43,4821,3357
204820,Ohio University-Chillicothe Campus,2023,1,12,1941,6178,84,64,64,17,25,89,5623,44,4512,3439
204839,Ohio University-Southern Campus,2023,1,19,1639,6178,84,66,63,13,27,91,5902,51,4916,3808
204848,Ohio University-Lancaster Campus,2023,1,14,1977,6178,85,65,64,16,25,77,5520,32,4697,3638
204857,Ohio University-Main Campus,2023,1,66,24937,13746,82,61,82,18,19,97,8616,22,4915,8256
204866,Ohio University-Zanesville Campus,2023,1,18,1799,6178,84,72,69,12,25,86,5197,44,4653,3802
204884,East Ohio College,2023,1,67,149,12795,81,97,75,10,42,100,6209,79,5847,6486
204893,Trinity Health System School of Nursing,2023,1,25,25,9840,96,88,60,3,0,100,8984,20,6895,4500
204909,Ohio Wesleyan University,2023,1,62,1452,51710,74,57,84,11,0,100,42496,27,4721,7233
204936,Otterbein University,2023,1,69,2357,34424,70,61,82,12,0,100,25535,32,5317,10801
204945,Owens Community College,2023,1,32,7762,4512,72,50,59,14,19,82,4559,46,4715,4998
204990,Payne Theological Seminary,2023,1,,149,,,,,,,,,,,
205027,Pontifical College Josephinum,2023,1,27,73,29000,84,0,100,5,0,0,,0,,
205054,Professional Skills Institute,2023,1,67,402,14920,26,93,50,16,0,93,8498,81,6029,6970
205090,Firelands Regional Medical Center School of Nursing,2023,1,,71,6556,83,89,,7,0,,,,,
205124,Rabbinical College Telshe,2023,1,53,70,17800,100,0,88,11,0,74,10497,33,9501,
205142,Raphael's School of Beauty Culture Inc-Niles,2023,1,50,145,,54,68,94,14,0,83,7064,66,6601,8726
205179,Fortis College-Centerville,2023,1,42,460,13789,52,82,46,5,0,92,7633,77,6593,7528
205203,University of Rio Grande,2023,1,32,2168,19600,68,59,64,15,8,100,7003,42,5479,8593
205391,The Modern College of Design,2023,1,62,189,29344,76,74,,8,30,100,10627,44,5620,10876
205443,Shawnee State University,2023,1,43,3206,9622,40,58,71,16,14,90,7173,53,4778,6163
205470,Sinclair Community College,2023,1,32,17431,3889,64,56,100,15,37,80,4488,39,5179,4352
205841,Stark State College,2023,1,23,9616,3036,77,58,54,18,27,93,3919,44,4233,4311
205887,Stautzenberger College-Maumee,2023,1,56,520,16249,50,87,56,20,44,94,6234,79,5971,9893
205957,Franciscan University of Steubenville,2023,1,77,3750,32070,71,56,88,19,14,99,18561,22,4835,5070
205966,Southern State Community College,2023,1,26,2000,5207,91,68,59,18,32,87,5009,54,5080,5303
206011,Terra State Community College,2023,1,36,2214,4656,76,47,72,14,19,86,4736,47,4817,5015
206048,Tiffin University,2023,1,43,3598,30900,40,54,60,20,39,99,20572,55,5619,8784
206084,University of Toledo,2023,1,56,14939,9753,66,52,76,18,15,92,8491,30,5418,7032
206154,Tri-State Bible College,2023,1,,20,8400,88,19,,1,0,,,,,
206288,United Theological Seminary,2023,1,,471,,,,,,,,,,,
206349,Ursuline College,2023,1,53,923,37380,50,93,73,7,11,99,31825,50,5667,4722
206437,Walsh University,2023,1,62,2160,31153,58,50,73,13,5,99,25120,28,5252,11608
206446,Washington State Community College,2023,1,32,1637,4128,89,65,,14,18,81,4960,54,5693,6067
206491,Wilberforce University,2023,1,16,617,13222,0,50,70,12,3,100,15228,79,5337,5545
206507,Wilmington College,2023,1,55,964,29837,75,55,68,12,5,100,16805,38,4740,7510
206516,Winebrenner Theological Seminary,2023,1,,125,,,,,,,,,,,
206525,Wittenberg University,2023,1,54,1333,43656,72,50,74,12,0,100,35071,37,5448,8553
206589,The College of Wooster,2023,1,74,1876,59050,61,52,81,10,0,100,43534,19,5078,8098
206604,Wright State University-Main Campus,2023,1,46,9884,10564,71,54,63,15,7,94,7890,42,5450,6596
206613,Wright State University-Lake Campus,2023,1,42,1398,7069,88,58,65,13,33,93,4103,32,4745,5295
206622,Xavier University,2023,1,71,6000,47896,73,56,83,11,2,100,30901,20,5368,9920
206695,Youngstown State University,2023,1,53,11040,9611,71,54,77,18,8,98,8114,39,5478,6205
245892,Antioch University,2023,1,,434,16164,47,79,,10,100,,,,,
250902,Moler-Pickens Beauty Academy,2023,1,96,89,,25,92,59,20,0,87,4200,87,4182,2533
363147,Raphael's School of Beauty Culture Inc-Alliance,2023,1,59,410,,32,98,84,26,0,83,5793,69,6125,6881
363882,Raphael's School of Beauty Culture Inc-Brunswick,2023,1,61,81,,53,100,79,16,0,61,6823,55,6208,8021
375407,Madison Adult Career Center,2023,1,85,91,,68,88,86,10,0,96,2738,30,4631,3552
375416,Remington College-Cleveland Campus,2023,1,48,133,16254,8,65,74,19,0,100,5769,97,5305,8018
405012,Ohio State School of Cosmetology-Heath,2023,1,72,92,,85,99,91,15,0,85,4858,46,4707,4558
407568,Raphael's School of Beauty Culture Inc-Boardman,2023,1,77,131,,61,95,79,19,0,76,5968,64,6031,6632
411754,Cleveland Clinic Health System-School of Diagnostic Imaging,2023,1,,31,9540,77,81,,10,0,,,,,
434830,Creative Images Institute of Cosmetology-North Dayton,2023,1,66,186,,51,99,84,17,0,81,4576,47,5106,5653
439899,Rosedale Bible College,2023,1,47,86,9000,85,55,78,8,16,100,9651,44,4846,2819
441636,American Institute of Alternative Medicine,2023,1,55,393,14047,15,87,,15,0,97,3890,83,3699,5085
441645,Brown Aveda Institute-Mentor,2023,1,81,118,,75,99,82,11,0,88,5479,66,5396,6249
444051,Creative Images Institute of Cosmetology-South Dayton,2023,1,84,52,,71,96,100,9,0,57,3933,26,5639,6158
448600,Stautzenberger College-Brecksville,2023,1,41,98,16249,58,92,45,14,9,95,6798,61,6393,9293
450058,Fortis College-Columbus,2023,1,32,761,13936,32,83,41,20,0,97,6658,86,6342,8309
450067,Fortis College-Cincinnati,2023,1,41,403,14071,21,71,59,17,0,89,7305,83,6675,8142
450395,Brown Aveda Institute-Strongsville,2023,1,88,139,,76,96,100,13,0,72,5891,51,5891,7328
451477,MyComputerCareer at Columbus,2023,1,74,824,,35,17,84,41,89,86,6981,75,6026,12121
452081,Ross College-Sylvania,2023,1,42,1273,,22,98,54,45,92,100,5417,90,5152,8746
452373,ATA College-Cincinnati,2023,1,71,264,13500,18,94,,10,3,97,3755,94,3755,6690
452948,Galen College of Nursing-Cincinnati,2023,1,55,670,16200,55,90,78,12,0,94,6309,62,5223,11390
453792,Ohio Medical Career College,2023,1,78,121,,10,93,78,20,0,90,5003,72,4689,7067
454236,Chamberlain University-Ohio,2023,1,0,336,18900,49,90,40,7,5,100,7510,80,4728,8068
457916,Summit Salon Academy-Perrysburg,2023,1,86,108,,75,100,93,11,0,75,7297,56,7297,8097
461111,Allstate Hairstyling & Barber College,2023,1,60,41,,24,20,93,10,0,50,6895,50,6895,
461999,Elite School of Cosmetology,2023,1,59,179,,67,97,62,24,0,59,4414,53,4414,5072
476629,Salon Institute-Toledo Campus,2023,1,59,152,,83,96,88,17,0,74,5537,53,5537,6679
476683,Athena Career Academy,2023,1,61,395,,10,94,59,21,0,87,6311,71,4743,6694
482574,DeVry University-Ohio,2023,1,45,221,14392,55,61,,13,97,,,,,
483018,Antioch College,2023,1,26,127,35949,50,63,61,6,0,100,39404,77,4805,4064
483647,Ohio Institute of Allied Health,2023,1,,39,23904,38,95,100,8,0,93,2161,93,2043,4654
483920,LaBarberia Institute of Hair,2023,1,60,213,,10,42,21,19,0,58,4389,54,4389,6068
486257,Valor Christian College,2023,1,41,352,7992,47,54,50,25,71,100,5978,59,6217,6224
487302,Fortis College-Cuyahoga Falls,2023,1,43,489,13818,34,78,45,29,0,94,7001,88,6673,7847
487861,Felbry College,2023,1,77,214,17744,4,89,,25,0,63,2719,31,2550,5832
490692,Cincinnati School of Barbering & Hair Design,2023,1,55,48,,17,13,80,25,0,60,5934,60,5934,
490832,Ross College-Canton,2023,1,46,344,,17,95,45,17,0,100,4925,88,4860,10221
493521,Global Tech College,2023,1,,63,11550,35,43,18,4,100,100,6895,100,6895,3134
494250,Valley College-Cleveland,2023,1,53,787,,13,95,53,24,0,96,4826,87,4396,9750
494995,Meryma'at Barber College,2023,1,74,51,,25,14,100,20,0,92,6895,92,6895,
496706,Lakewood University,2023,1,,101,10104,20,41,,11,100,100,10775,0,,7000
499398,Arizona College of Nursing-Cincinnati,2023,1,,65,22480,28,95,,20,0,,,,,
499404,Arizona College of Nursing-Cleveland,2023,1,,84,22480,13,92,,20,0,,,,,
